,dms_orig,dms_dest,sctg2,dms_mode,Year,tons,economic_growth
2150,53-Washington,53-Washington,31-Nonmetal min. prods.,5-Multiple modes & mail,2045,69.6868,Base
2151,53-Washington,53-Washington,32-Base metals,1-Truck,2045,2254.9387,Base
2152,53-Washington,53-Washington,32-Base metals,2-Rail,2045,100.1047,Base
2153,53-Washington,53-Washington,32-Base metals,5-Multiple modes & mail,2045,38.8892,Base
2154,53-Washington,53-Washington,33-Articles-base metal,1-Truck,2045,1344.3585,Base
2155,53-Washington,53-Washington,33-Articles-base metal,2-Rail,2045,1.3166,Base
2156,53-Washington,53-Washington,33-Articles-base metal,4-Air (include truck-air),2045,0.0002,Base
2157,53-Washington,53-Washington,33-Articles-base metal,5-Multiple modes & mail,2045,10.6703,Base
2158,53-Washington,53-Washington,34-Machinery,1-Truck,2045,800.2461,Base
2159,53-Washington,53-Washington,34-Machinery,2-Rail,2045,0.3384,Base
2160,53-Washington,53-Washington,34-Machinery,5-Multiple modes & mail,2045,12.9237,Base
2161,53-Washington,53-Washington,35-Electronics,1-Truck,2045,1216.5574,Base
2162,53-Washington,53-Washington,35-Electronics,5-Multiple modes & mail,2045,43.8356,Base
2163,53-Washington,53-Washington,36-Motorized vehicles,1-Truck,2045,583.623,Base
2164,53-Washington,53-Washington,36-Motorized vehicles,5-Multiple modes & mail,2045,37.2705,Base
2165,53-Washington,53-Washington,37-Transport equip.,1-Truck,2045,34.1118,Base
2166,53-Washington,53-Washington,37-Transport equip.,5-Multiple modes & mail,2045,0.3709,Base
2167,53-Washington,53-Washington,38-Precision instruments,1-Truck,2045,398.9499,Base
2168,53-Washington,53-Washington,38-Precision instruments,5-Multiple modes & mail,2045,147.7881,Base
2169,53-Washington,53-Washington,39-Furniture,1-Truck,2045,1493.6541,Base
2170,53-Washington,53-Washington,39-Furniture,5-Multiple modes & mail,2045,1.5203,Base
2171,53-Washington,53-Washington,40-Misc. mfg. prods.,1-Truck,2045,4252.9863,Base
2172,53-Washington,53-Washington,40-Misc. mfg. prods.,2-Rail,2045,0.1258,Base
2173,53-Washington,53-Washington,40-Misc. mfg. prods.,5-Multiple modes & mail,2045,451.1035,Base
2174,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2045,10463.3994,Base
2175,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2045,1214.9826,Base
2176,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2045,10.2637,Base
2177,53-Washington,53-Washington,43-Mixed freight,1-Truck,2045,14554.6891,Base
2178,53-Washington,53-Washington,43-Mixed freight,2-Rail,2045,0.2399,Base
2179,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2045,9.4113,Base
2180,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2045,880.5662,low
2181,53-Washington,53-Washington,02-Cereal grains,1-Truck,2045,14963.9333,low
2182,53-Washington,53-Washington,02-Cereal grains,2-Rail,2045,2640.2822,low
2183,53-Washington,53-Washington,02-Cereal grains,3-Water,2045,1248.2602,low
2184,53-Washington,53-Washington,02-Cereal grains,5-Multiple modes & mail,2045,0.55,low
2185,53-Washington,53-Washington,03-Other ag prods.,1-Truck,2045,14345.7892,low
2186,53-Washington,53-Washington,03-Other ag prods.,3-Water,2045,10.8726,low
2187,53-Washington,53-Washington,03-Other ag prods.,5-Multiple modes & mail,2045,2.6575,low
2188,53-Washington,53-Washington,04-Animal feed,1-Truck,2045,4847.4225,low
2189,53-Washington,53-Washington,04-Animal feed,2-Rail,2045,1189.0574,low
2190,53-Washington,53-Washington,04-Animal feed,5-Multiple modes & mail,2045,37.8381,low
2191,53-Washington,53-Washington,05-Meat/seafood,1-Truck,2045,1197.8398,low
2192,53-Washington,53-Washington,05-Meat/seafood,5-Multiple modes & mail,2045,94.0434,low
2193,53-Washington,53-Washington,06-Milled grain prods.,1-Truck,2045,3134.9183,low
2194,53-Washington,53-Washington,06-Milled grain prods.,5-Multiple modes & mail,2045,11.6762,low
2195,53-Washington,53-Washington,07-Other foodstuffs,1-Truck,2045,12830.388,low
2196,53-Washington,53-Washington,07-Other foodstuffs,2-Rail,2045,1.5443,low
2197,53-Washington,53-Washington,07-Other foodstuffs,5-Multiple modes & mail,2045,91.1978,low
2198,53-Washington,53-Washington,08-Alcoholic beverages,1-Truck,2045,3724.9245,low
2199,53-Washington,53-Washington,08-Alcoholic beverages,2-Rail,2045,62.1257,low
2200,53-Washington,53-Washington,08-Alcoholic beverages,5-Multiple modes & mail,2045,10.834,low
2201,53-Washington,53-Washington,09-Tobacco prods.,1-Truck,2045,3.8541,low
2202,53-Washington,53-Washington,10-Building stone,1-Truck,2045,211.6456,low
2203,53-Washington,53-Washington,11-Natural sands,1-Truck,2045,13201.4546,low
2204,53-Washington,53-Washington,11-Natural sands,2-Rail,2045,1535.9836,low
2205,53-Washington,53-Washington,11-Natural sands,5-Multiple modes & mail,2045,120.1555,low
2206,53-Washington,53-Washington,12-Gravel,1-Truck,2045,55466.9912,low
2207,53-Washington,53-Washington,12-Gravel,2-Rail,2045,6654.8334,low
2208,53-Washington,53-Washington,12-Gravel,3-Water,2045,1.4568,low
2209,53-Washington,53-Washington,12-Gravel,5-Multiple modes & mail,2045,24.6333,low
2210,53-Washington,53-Washington,13-Nonmetallic minerals,1-Truck,2045,3252.4391,low
2211,53-Washington,53-Washington,13-Nonmetallic minerals,5-Multiple modes & mail,2045,0.0519,low
2212,53-Washington,53-Washington,14-Metallic ores,1-Truck,2045,0.0115,low
2213,53-Washington,53-Washington,17-Gasoline,1-Truck,2045,10229.1343,low
2214,53-Washington,53-Washington,17-Gasoline,2-Rail,2045,0.1188,low
2215,53-Washington,53-Washington,17-Gasoline,3-Water,2045,2605.6831,low
2216,53-Washington,53-Washington,17-Gasoline,5-Multiple modes & mail,2045,14.6053,low
2217,53-Washington,53-Washington,17-Gasoline,6-Pipeline,2045,11352.7824,low
2218,53-Washington,53-Washington,18-Fuel oils,1-Truck,2045,6476.0044,low
2219,53-Washington,53-Washington,18-Fuel oils,2-Rail,2045,687.4569,low
2220,53-Washington,53-Washington,18-Fuel oils,3-Water,2045,7733.3296,low
2221,53-Washington,53-Washington,18-Fuel oils,5-Multiple modes & mail,2045,130.7097,low
2222,53-Washington,53-Washington,18-Fuel oils,6-Pipeline,2045,2401.402,low
2223,53-Washington,53-Washington,19-Natural gas and other fossil products,1-Truck,2045,7541.3955,low
2224,53-Washington,53-Washington,19-Natural gas and other fossil products,2-Rail,2045,98.085,low
2225,53-Washington,53-Washington,19-Natural gas and other fossil products,3-Water,2045,1961.4622,low
2226,53-Washington,53-Washington,19-Natural gas and other fossil products,5-Multiple modes & mail,2045,151.2061,low
2227,53-Washington,53-Washington,19-Natural gas and other fossil products,6-Pipeline,2045,19703.5131,low
2228,53-Washington,53-Washington,20-Basic chemicals,1-Truck,2045,4995.3551,low
2229,53-Washington,53-Washington,20-Basic chemicals,2-Rail,2045,37.5358,low
2230,53-Washington,53-Washington,20-Basic chemicals,5-Multiple modes & mail,2045,46.7655,low
2231,53-Washington,53-Washington,20-Basic chemicals,6-Pipeline,2045,1076.116,low
2232,53-Washington,53-Washington,21-Pharmaceuticals,1-Truck,2045,278.296,low
2233,53-Washington,53-Washington,21-Pharmaceuticals,5-Multiple modes & mail,2045,171.3095,low
2234,53-Washington,53-Washington,22-Fertilizers,1-Truck,2045,7206.9066,low
2235,53-Washington,53-Washington,22-Fertilizers,2-Rail,2045,0.0285,low
2236,53-Washington,53-Washington,22-Fertilizers,5-Multiple modes & mail,2045,0.0253,low
2237,53-Washington,53-Washington,23-Chemical prods.,1-Truck,2045,1288.4089,low
2238,53-Washington,53-Washington,23-Chemical prods.,5-Multiple modes & mail,2045,20.2226,low
2239,53-Washington,53-Washington,24-Plastics/rubber,1-Truck,2045,2859.0949,low
2240,53-Washington,53-Washington,24-Plastics/rubber,2-Rail,2045,0.2738,low
2241,53-Washington,53-Washington,24-Plastics/rubber,5-Multiple modes & mail,2045,16.6684,low
2242,53-Washington,53-Washington,25-Logs,1-Truck,2045,63258.3524,low
2243,53-Washington,53-Washington,26-Wood prods.,1-Truck,2045,17537.9116,low
2244,53-Washington,53-Washington,26-Wood prods.,2-Rail,2045,313.4739,low
2245,53-Washington,53-Washington,26-Wood prods.,3-Water,2045,1.4341,low
2246,53-Washington,53-Washington,26-Wood prods.,5-Multiple modes & mail,2045,395.9779,low
2247,53-Washington,53-Washington,27-Newsprint/paper,1-Truck,2045,1248.7801,low
2248,53-Washington,53-Washington,27-Newsprint/paper,2-Rail,2045,17.538,low
2249,53-Washington,53-Washington,27-Newsprint/paper,5-Multiple modes & mail,2045,313.0978,low
2250,53-Washington,53-Washington,28-Paper articles,1-Truck,2045,2137.7785,low
2251,53-Washington,53-Washington,28-Paper articles,5-Multiple modes & mail,2045,71.5549,low
2252,53-Washington,53-Washington,29-Printed prods.,1-Truck,2045,142.4383,low
2253,53-Washington,53-Washington,29-Printed prods.,5-Multiple modes & mail,2045,1.5076,low
2254,53-Washington,53-Washington,30-Textiles/leather,1-Truck,2045,432.6953,low
2255,53-Washington,53-Washington,30-Textiles/leather,5-Multiple modes & mail,2045,11.4628,low
2256,53-Washington,53-Washington,31-Nonmetal min. prods.,1-Truck,2045,24586.021,low
2257,53-Washington,53-Washington,31-Nonmetal min. prods.,2-Rail,2045,89.6102,low
2258,53-Washington,53-Washington,31-Nonmetal min. prods.,3-Water,2045,91.0112,low
2259,53-Washington,53-Washington,31-Nonmetal min. prods.,5-Multiple modes & mail,2045,66.9456,low
2260,53-Washington,53-Washington,32-Base metals,1-Truck,2045,2234.2835,low
2261,53-Washington,53-Washington,32-Base metals,2-Rail,2045,99.1914,low
2262,53-Washington,53-Washington,32-Base metals,5-Multiple modes & mail,2045,38.5259,low
2263,53-Washington,53-Washington,33-Articles-base metal,1-Truck,2045,1334.3477,low
2264,53-Washington,53-Washington,33-Articles-base metal,2-Rail,2045,1.3049,low
2265,53-Washington,53-Washington,33-Articles-base metal,4-Air (include truck-air),2045,0.0002,low
2266,53-Washington,53-Washington,33-Articles-base metal,5-Multiple modes & mail,2045,10.5823,low
2267,53-Washington,53-Washington,34-Machinery,1-Truck,2045,787.2335,low
2268,53-Washington,53-Washington,34-Machinery,2-Rail,2045,0.3344,low
2269,53-Washington,53-Washington,34-Machinery,5-Multiple modes & mail,2045,12.6464,low
2270,53-Washington,53-Washington,35-Electronics,1-Truck,2045,1204.3918,low
2271,53-Washington,53-Washington,35-Electronics,5-Multiple modes & mail,2045,43.3972,low
2272,53-Washington,53-Washington,36-Motorized vehicles,1-Truck,2045,577.7868,low
2273,53-Washington,53-Washington,36-Motorized vehicles,5-Multiple modes & mail,2045,36.8978,low
2274,53-Washington,53-Washington,37-Transport equip.,1-Truck,2045,33.7706,low
2275,53-Washington,53-Washington,37-Transport equip.,5-Multiple modes & mail,2045,0.3672,low
2276,53-Washington,53-Washington,38-Precision instruments,1-Truck,2045,394.9604,low
2277,53-Washington,53-Washington,38-Precision instruments,5-Multiple modes & mail,2045,146.3103,low
2278,53-Washington,53-Washington,39-Furniture,1-Truck,2045,1478.7176,low
2279,53-Washington,53-Washington,39-Furniture,5-Multiple modes & mail,2045,1.5051,low
2280,53-Washington,53-Washington,40-Misc. mfg. prods.,1-Truck,2045,4213.4757,low
2281,53-Washington,53-Washington,40-Misc. mfg. prods.,2-Rail,2045,0.1247,low
2282,53-Washington,53-Washington,40-Misc. mfg. prods.,5-Multiple modes & mail,2045,446.9052,low
2283,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2045,10065.8726,low
2284,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2045,1171.1057,low
2285,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2045,9.9222,low
2286,53-Washington,53-Washington,43-Mixed freight,1-Truck,2045,14007.034,low
2287,53-Washington,53-Washington,43-Mixed freight,2-Rail,2045,0.2308,low
2288,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2045,9.0611,low
2289,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2045,930.6551,high
2290,53-Washington,53-Washington,02-Cereal grains,1-Truck,2045,15938.5401,high
2291,53-Washington,53-Washington,02-Cereal grains,2-Rail,2045,2806.2649,high
2292,53-Washington,53-Washington,02-Cereal grains,3-Water,2045,1322.6763,high
2293,53-Washington,53-Washington,02-Cereal grains,5-Multiple modes & mail,2045,0.5828,high
2294,53-Washington,53-Washington,03-Other ag prods.,1-Truck,2045,15226.247,high
2295,53-Washington,53-Washington,03-Other ag prods.,3-Water,2045,11.4544,high
2296,53-Washington,53-Washington,03-Other ag prods.,5-Multiple modes & mail,2045,2.7865,high
2297,53-Washington,53-Washington,04-Animal feed,1-Truck,2045,5220.1912,high
2298,53-Washington,53-Washington,04-Animal feed,2-Rail,2045,1291.9319,high
2299,53-Washington,53-Washington,04-Animal feed,5-Multiple modes & mail,2045,40.8177,high
2300,53-Washington,53-Washington,05-Meat/seafood,1-Truck,2045,1327.8873,high
2301,53-Washington,53-Washington,05-Meat/seafood,5-Multiple modes & mail,2045,103.8976,high
2302,53-Washington,53-Washington,06-Milled grain prods.,1-Truck,2045,3441.3394,high
2303,53-Washington,53-Washington,06-Milled grain prods.,5-Multiple modes & mail,2045,12.7994,high
2304,53-Washington,53-Washington,07-Other foodstuffs,1-Truck,2045,14144.622,high
2305,53-Washington,53-Washington,07-Other foodstuffs,2-Rail,2045,1.7005,high
2306,53-Washington,53-Washington,07-Other foodstuffs,5-Multiple modes & mail,2045,100.9761,high
2307,53-Washington,53-Washington,08-Alcoholic beverages,1-Truck,2045,4156.3505,high
2308,53-Washington,53-Washington,08-Alcoholic beverages,2-Rail,2045,68.9543,high
2309,53-Washington,53-Washington,08-Alcoholic beverages,5-Multiple modes & mail,2045,12.0267,high
2310,53-Washington,53-Washington,09-Tobacco prods.,1-Truck,2045,4.3499,high
2311,53-Washington,53-Washington,10-Building stone,1-Truck,2045,238.5913,high
2312,53-Washington,53-Washington,11-Natural sands,1-Truck,2045,14947.5113,high
2313,53-Washington,53-Washington,11-Natural sands,2-Rail,2045,1742.5611,high
2314,53-Washington,53-Washington,11-Natural sands,5-Multiple modes & mail,2045,138.0298,high
2315,53-Washington,53-Washington,12-Gravel,1-Truck,2045,62806.3662,high
2316,53-Washington,53-Washington,12-Gravel,2-Rail,2045,7534.4026,high
2317,53-Washington,53-Washington,12-Gravel,3-Water,2045,1.6377,high
2318,53-Washington,53-Washington,12-Gravel,5-Multiple modes & mail,2045,28.167,high
2319,53-Washington,53-Washington,13-Nonmetallic minerals,1-Truck,2045,3683.4297,high
2320,53-Washington,53-Washington,13-Nonmetallic minerals,5-Multiple modes & mail,2045,0.0587,high
2321,53-Washington,53-Washington,14-Metallic ores,1-Truck,2045,0.013,high
2322,53-Washington,53-Washington,17-Gasoline,1-Truck,2045,11306.8076,high
2323,53-Washington,53-Washington,17-Gasoline,2-Rail,2045,0.1311,high
2324,53-Washington,53-Washington,17-Gasoline,3-Water,2045,2875.8501,high
2325,53-Washington,53-Washington,17-Gasoline,5-Multiple modes & mail,2045,16.2538,high
2326,53-Washington,53-Washington,17-Gasoline,6-Pipeline,2045,12532.3428,high
2327,53-Washington,53-Washington,18-Fuel oils,1-Truck,2045,7180.9922,high
2328,53-Washington,53-Washington,18-Fuel oils,2-Rail,2045,760.0499,high
2329,53-Washington,53-Washington,18-Fuel oils,3-Water,2045,8601.5844,high
2330,53-Washington,53-Washington,18-Fuel oils,5-Multiple modes & mail,2045,145.3254,high
2331,53-Washington,53-Washington,18-Fuel oils,6-Pipeline,2045,2653.3433,high
2332,53-Washington,53-Washington,19-Natural gas and other fossil products,1-Truck,2045,8189.3562,high
2333,53-Washington,53-Washington,19-Natural gas and other fossil products,2-Rail,2045,106.5091,high
2334,53-Washington,53-Washington,19-Natural gas and other fossil products,3-Water,2045,2129.9237,high
2335,53-Washington,53-Washington,19-Natural gas and other fossil products,5-Multiple modes & mail,2045,165.7074,high
2336,53-Washington,53-Washington,19-Natural gas and other fossil products,6-Pipeline,2045,21281.4591,high
2337,53-Washington,53-Washington,20-Basic chemicals,1-Truck,2045,5498.8291,high
2338,53-Washington,53-Washington,20-Basic chemicals,2-Rail,2045,46.3944,high
2339,53-Washington,53-Washington,20-Basic chemicals,5-Multiple modes & mail,2045,57.6271,high
2340,53-Washington,53-Washington,20-Basic chemicals,6-Pipeline,2045,1109.622,high
2341,53-Washington,53-Washington,21-Pharmaceuticals,1-Truck,2045,284.4579,high
2342,53-Washington,53-Washington,21-Pharmaceuticals,5-Multiple modes & mail,2045,176.2954,high
2343,53-Washington,53-Washington,22-Fertilizers,1-Truck,2045,8208.5811,high
2344,53-Washington,53-Washington,22-Fertilizers,2-Rail,2045,0.0325,high
2345,53-Washington,53-Washington,22-Fertilizers,5-Multiple modes & mail,2045,0.0287,high
2346,53-Washington,53-Washington,23-Chemical prods.,1-Truck,2045,1330.6353,high
2347,53-Washington,53-Washington,23-Chemical prods.,5-Multiple modes & mail,2045,20.8985,high
2348,53-Washington,53-Washington,24-Plastics/rubber,1-Truck,2045,2984.3869,high
2349,53-Washington,53-Washington,24-Plastics/rubber,2-Rail,2045,0.2847,high
2350,53-Washington,53-Washington,24-Plastics/rubber,5-Multiple modes & mail,2045,17.3544,high
2351,53-Washington,53-Washington,25-Logs,1-Truck,2045,68983.0578,high
2352,53-Washington,53-Washington,26-Wood prods.,1-Truck,2045,18069.3631,high
2353,53-Washington,53-Washington,26-Wood prods.,2-Rail,2045,322.9731,high
2354,53-Washington,53-Washington,26-Wood prods.,3-Water,2045,1.4776,high
2355,53-Washington,53-Washington,26-Wood prods.,5-Multiple modes & mail,2045,407.9772,high
2356,53-Washington,53-Washington,27-Newsprint/paper,1-Truck,2045,1344.2165,high
2357,53-Washington,53-Washington,27-Newsprint/paper,2-Rail,2045,18.8209,high
2358,53-Washington,53-Washington,27-Newsprint/paper,5-Multiple modes & mail,2045,338.7944,high
2359,53-Washington,53-Washington,28-Paper articles,1-Truck,2045,2317.8995,high
2360,53-Washington,53-Washington,28-Paper articles,5-Multiple modes & mail,2045,76.98,high
2361,53-Washington,53-Washington,29-Printed prods.,1-Truck,2045,164.5127,high
2362,53-Washington,53-Washington,29-Printed prods.,5-Multiple modes & mail,2045,1.741,high
2363,53-Washington,53-Washington,30-Textiles/leather,1-Truck,2045,477.6494,high
2364,53-Washington,53-Washington,30-Textiles/leather,5-Multiple modes & mail,2045,12.6529,high
2365,53-Washington,53-Washington,31-Nonmetal min. prods.,1-Truck,2045,26471.2087,high
2366,53-Washington,53-Washington,31-Nonmetal min. prods.,2-Rail,2045,96.5057,high
2367,53-Washington,53-Washington,31-Nonmetal min. prods.,3-Water,2045,97.1715,high
2368,53-Washington,53-Washington,31-Nonmetal min. prods.,5-Multiple modes & mail,2045,72.13,high
2369,53-Washington,53-Washington,32-Base metals,1-Truck,2045,2265.9306,high
2370,53-Washington,53-Washington,32-Base metals,2-Rail,2045,100.2744,high
2371,53-Washington,53-Washington,32-Base metals,5-Multiple modes & mail,2045,39.1255,high
2372,53-Washington,53-Washington,33-Articles-base metal,1-Truck,2045,1371.2457,high
2373,53-Washington,53-Washington,33-Articles-base metal,2-Rail,2045,1.3429,high
2374,53-Washington,53-Washington,33-Articles-base metal,4-Air (include truck-air),2045,0.0002,high
2375,53-Washington,53-Washington,33-Articles-base metal,5-Multiple modes & mail,2045,10.8837,high
2376,53-Washington,53-Washington,34-Machinery,1-Truck,2045,816.251,high
2377,53-Washington,53-Washington,34-Machinery,2-Rail,2045,0.3452,high
2378,53-Washington,53-Washington,34-Machinery,5-Multiple modes & mail,2045,13.1822,high
2379,53-Washington,53-Washington,35-Electronics,1-Truck,2045,1240.8885,high
2380,53-Washington,53-Washington,35-Electronics,5-Multiple modes & mail,2045,44.7123,high
2381,53-Washington,53-Washington,36-Motorized vehicles,1-Truck,2045,593.8972,high
2382,53-Washington,53-Washington,36-Motorized vehicles,5-Multiple modes & mail,2045,37.8757,high
2383,53-Washington,53-Washington,37-Transport equip.,1-Truck,2045,35.1071,high
2384,53-Washington,53-Washington,37-Transport equip.,5-Multiple modes & mail,2045,0.3813,high
2385,53-Washington,53-Washington,38-Precision instruments,1-Truck,2045,406.9289,high
2386,53-Washington,53-Washington,38-Precision instruments,5-Multiple modes & mail,2045,150.7439,high
2387,53-Washington,53-Washington,39-Furniture,1-Truck,2045,1523.5271,high
2388,53-Washington,53-Washington,39-Furniture,5-Multiple modes & mail,2045,1.5507,high
2389,53-Washington,53-Washington,40-Misc. mfg. prods.,1-Truck,2045,4338.046,high
2390,53-Washington,53-Washington,40-Misc. mfg. prods.,2-Rail,2045,0.1283,high
2391,53-Washington,53-Washington,40-Misc. mfg. prods.,5-Multiple modes & mail,2045,460.1256,high
2392,53-Washington,53-Washington,41-Waste/scrap,1-Truck,2045,10817.7558,high
2393,53-Washington,53-Washington,41-Waste/scrap,2-Rail,2045,1257.1997,high
2394,53-Washington,53-Washington,41-Waste/scrap,5-Multiple modes & mail,2045,10.5198,high
2395,53-Washington,53-Washington,43-Mixed freight,1-Truck,2045,14940.5178,high
2396,53-Washington,53-Washington,43-Mixed freight,2-Rail,2045,0.245,high
2397,53-Washington,53-Washington,43-Mixed freight,5-Multiple modes & mail,2045,9.6819,high
2398,53-Washington,53-Washington,01-Live animals/fish,1-Truck,2050,1027.4549,Base
2399,53-Washington,53-Washington,02-Cereal grains,1-Truck,2050,15454.5932,Base
2400,53-Washington,53-Washington,02-Cereal grains,2-Rail,2050,2696.0433,Base
2401,53-Washington,53-Washington,02-Cereal grains,3-Water,2050,1254.1964,Base
2402,53-Washington,53-Washington,02-Cereal grains,5-Multiple modes & mail,2050,0.5528,Base
2403,53-Washington,53-Washington,03-Other ag prods.,1-Truck,2050,14892.5429,Base
2404,53-Washington,53-Washington,03-Other ag prods.,3-Water,2050,12.0845,Base
2405,53-Washington,53-Washington,03-Other ag prods.,5-Multiple modes & mail,2050,2.9152,Base
2406,53-Washington,53-Washington,04-Animal feed,1-Truck,2050,5287.7573,Base
2407,53-Washington,53-Washington,04-Animal feed,2-Rail,2050,1335.5302,Base
2408,53-Washington,53-Washington,04-Animal feed,5-Multiple modes & mail,2050,38.0928,Base
2409,53-Washington,53-Washington,05-Meat/seafood,1-Truck,2050,1298.3258,Base
2410,53-Washington,53-Washington,05-Meat/seafood,5-Multiple modes & mail,2050,96.5012,Base
2411,53-Washington,53-Washington,06-Milled grain prods.,1-Truck,2050,3450.7067,Base
2412,53-Washington,53-Washington,06-Milled grain prods.,5-Multiple modes & mail,2050,12.6942,Base
2413,53-Washington,53-Washington,07-Other foodstuffs,1-Truck,2050,13959.0692,Base
2414,53-Washington,53-Washington,07-Other foodstuffs,2-Rail,2050,1.6726,Base
2415,53-Washington,53-Washington,07-Other foodstuffs,5-Multiple modes & mail,2050,98.0586,Base
2416,53-Washington,53-Washington,08-Alcoholic beverages,1-Truck,2050,4231.8525,Base
2417,53-Washington,53-Washington,08-Alcoholic beverages,2-Rail,2050,70.707,Base
2418,53-Washington,53-Washington,08-Alcoholic beverages,5-Multiple modes & mail,2050,12.3289,Base
2419,53-Washington,53-Washington,09-Tobacco prods.,1-Truck,2050,4.2269,Base
2420,53-Washington,53-Washington,10-Building stone,1-Truck,2050,240.3116,Base
2421,53-Washington,53-Washington,11-Natural sands,1-Truck,2050,14748.1324,Base
2422,53-Washington,53-Washington,11-Natural sands,2-Rail,2050,1750.5343,Base
2423,53-Washington,53-Washington,11-Natural sands,5-Multiple modes & mail,2050,134.958,Base
2424,53-Washington,53-Washington,12-Gravel,1-Truck,2050,65336.0942,Base
2425,53-Washington,53-Washington,12-Gravel,2-Rail,2050,8195.4807,Base
2426,53-Washington,53-Washington,12-Gravel,3-Water,2050,1.7005,Base
2427,53-Washington,53-Washington,12-Gravel,5-Multiple modes & mail,2050,27.0085,Base
2428,53-Washington,53-Washington,13-Nonmetallic minerals,1-Truck,2050,3821.7218,Base
2429,53-Washington,53-Washington,13-Nonmetallic minerals,5-Multiple modes & mail,2050,0.0647,Base
2430,53-Washington,53-Washington,14-Metallic ores,1-Truck,2050,0.0123,Base
2431,53-Washington,53-Washington,17-Gasoline,1-Truck,2050,10114.1575,Base
2432,53-Washington,53-Washington,17-Gasoline,2-Rail,2050,0.1176,Base
2433,53-Washington,53-Washington,17-Gasoline,3-Water,2050,2572.0587,Base
2434,53-Washington,53-Washington,17-Gasoline,5-Multiple modes & mail,2050,14.0462,Base
2435,53-Washington,53-Washington,17-Gasoline,6-Pipeline,2050,11216.8193,Base
2436,53-Washington,53-Washington,18-Fuel oils,1-Truck,2050,6697.1182,Base
2437,53-Washington,53-Washington,18-Fuel oils,2-Rail,2050,712.1736,Base
2438,53-Washington,53-Washington,18-Fuel oils,3-Water,2050,7932.0277,Base
2439,53-Washington,53-Washington,18-Fuel oils,5-Multiple modes & mail,2050,135.3862,Base
2440,53-Washington,53-Washington,18-Fuel oils,6-Pipeline,2050,2475.3352,Base
2441,53-Washington,53-Washington,19-Natural gas and other fossil products,1-Truck,2050,8151.1886,Base
2442,53-Washington,53-Washington,19-Natural gas and other fossil products,2-Rail,2050,106.0142,Base
2443,53-Washington,53-Washington,19-Natural gas and other fossil products,3-Water,2050,2120.0266,Base
2444,53-Washington,53-Washington,19-Natural gas and other fossil products,5-Multiple modes & mail,2050,162.5269,Base
2445,53-Washington,53-Washington,19-Natural gas and other fossil products,6-Pipeline,2050,20947.6929,Base
2446,53-Washington,53-Washington,20-Basic chemicals,1-Truck,2050,6053.114,Base
2447,53-Washington,53-Washington,20-Basic chemicals,2-Rail,2050,46.5123,Base
2448,53-Washington,53-Washington,20-Basic chemicals,5-Multiple modes & mail,2050,58.0012,Base
2449,53-Washington,53-Washington,20-Basic chemicals,6-Pipeline,2050,1277.8325,Base
2450,53-Washington,53-Washington,21-Pharmaceuticals,1-Truck,2050,328.1842,Base
2451,53-Washington,53-Washington,21-Pharmaceuticals,5-Multiple modes & mail,2050,200.1661,Base
2452,53-Washington,53-Washington,22-Fertilizers,1-Truck,2050,8781.6044,Base
2453,53-Washington,53-Washington,22-Fertilizers,2-Rail,2050,0.0346,Base
2454,53-Washington,53-Washington,22-Fertilizers,5-Multiple modes & mail,2050,0.0321,Base
2455,53-Washington,53-Washington,23-Chemical prods.,1-Truck,2050,1499.2499,Base
2456,53-Washington,53-Washington,23-Chemical prods.,5-Multiple modes & mail,2050,23.5388,Base
2457,53-Washington,53-Washington,24-Plastics/rubber,1-Truck,2050,3316.5324,Base
2458,53-Washington,53-Washington,24-Plastics/rubber,2-Rail,2050,0.3179,Base
2459,53-Washington,53-Washington,24-Plastics/rubber,5-Multiple modes & mail,2050,19.3647,Base
2460,53-Washington,53-Washington,25-Logs,1-Truck,2050,65005.9211,Base
2461,53-Washington,53-Washington,26-Wood prods.,1-Truck,2050,19688.5288,Base
2462,53-Washington,53-Washington,26-Wood prods.,2-Rail,2050,341.105,Base
2463,53-Washington,53-Washington,26-Wood prods.,3-Water,2050,1.6297,Base
2464,53-Washington,53-Washington,26-Wood prods.,5-Multiple modes & mail,2050,464.3233,Base
2465,53-Washington,53-Washington,27-Newsprint/paper,1-Truck,2050,1354.8054,Base
2466,53-Washington,53-Washington,27-Newsprint/paper,2-Rail,2050,19.1181,Base
2467,53-Washington,53-Washington,27-Newsprint/paper,5-Multiple modes & mail,2050,338.6596,Base
2468,53-Washington,53-Washington,28-Paper articles,1-Truck,2050,2401.2731,Base
2469,53-Washington,53-Washington,28-Paper articles,5-Multiple modes & mail,2050,79.6505,Base
2470,53-Washington,53-Washington,29-Printed prods.,1-Truck,2050,159.2986,Base
